id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,sentiment
1.33976E+18,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",7/9/2009 9:04,732164,423,930,TRUE,12/18/2020 2:42,#NSTnation There is no need to hit the panic button over scattered reports claiming adverse reactions to #Covid19… https://t.co/Ku7AjGOQk2,"['NSTnation', 'Covid19']",TweetDeck,2,2,FALSE,NEG
1.33976E+18,Joel Bissell,Chicago • Athens • Mitten,Multimedia specialist for @mlive in the Mitten state | @OhioU Alumna | Chicago native | Go out and find your edge,6/8/2009 3:20,464,552,1061,FALSE,12/18/2020 2:40,Hear what the first #FrontLineHero .@bronsonhealth had to say after receiving the #PfizerBioNTech #COVID19 vaccine… https://t.co/IEieVN1YMb,"['FrontLineHero', 'PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,0,FALSE,POS
1.33976E+18,Michael Caesar,Canada,"Healthcare Quality & Process Improvement | Change/Transformation | Implementation Science | Data Analytics | PfMP | Executive Director, @uhn",1/24/2009 3:15,386,322,1143,FALSE,12/18/2020 2:31,"Since opening its doors less than 60hrs ago..... the @uhn #CovidVaccine clinic has given over 1,100… https://t.co/xExzVXadRu",['CovidVaccine'],Twitter Web App,13,194,FALSE,NEU
1.33975E+18,Mally,,Tell the truth. Don’t be insane. Facebook➡️Mally-Speaks Freely,8/28/2014 0:04,464,243,40381,FALSE,12/18/2020 2:04,If people are required to get an unwanted vaccine will people also be required to maintain their unwanted pregnancy… https://t.co/nLOZM3lvNP,,Twitter for iPhone,0,0,FALSE,NEG
1.33975E+18,Josh,"Austin, TX","MD, MPH, Hook ‘Em Horns!",3/17/2012 3:18,155,284,15798,FALSE,12/18/2020 1:57,"I got my covid vaccine today for my family, my patients, &amp; healthcare workers around the world who have fought to s… https://t.co/zkUmgXHPAd",,Twitter for iPhone,2,6,FALSE,NEU
1.33975E+18,Shaun Pandolfi,EWR but I'd rather be in OGG,"I love to travel and explore new places while experiencing different cultures. NJ EMT, 9-1-1 communications specialist, education and training consultant.",8/17/2009 3:15,85,468,9542,FALSE,12/18/2020 1:52,Today I received the first dose of the Pfizer COVID-19 vaccine and for that I am grateful. Thanks to my employer my… https://t.co/AB4TJsAtpq,,Twitter for Android,0,0,FALSE,POS
1.33975E+18,LindseyRoyston,"New York, USA",#parentalrights #medicalfreedom,11/22/2019 15:55,979,2707,4558,FALSE,12/18/2020 1:51,"Listen.  The medical community isn't immune,  but the rest of us don't have access to 1.5 second care .… https://t.co/dF4sh9Gtwu",,Twitter for Android,1,11,FALSE,NEG
1.33975E+18,Wimal Dissanayake MD,Rochester NY,"Academic Hospitalist Rochester General Hospital. Interesting on Medical Education,POCUS and Machine Learning 🇱🇰🇺🇸",7/9/2013 19:17,9,63,226,FALSE,12/18/2020 1:36,"Thank you for science, Rochester Regional Health, PfizerBionTech #CovidVaccine #PfizerBioNTech https://t.co/c3Ajp3LVn9","['CovidVaccine', 'PfizerBioNTech']",Twitter Web App,0,2,FALSE,NEU
1.33974E+18,Tyler Durden,La Marsa,"Bad, Mad and Dangerous !!!",10/15/2010 14:31,174,1534,4607,FALSE,12/18/2020 1:17,Trump Federal logistics be like: no worries it’s like Maralago! A failure! #PfizerBioNTech https://t.co/ZaUdlVLmh5,['PfizerBioNTech'],Twitter for iPhone,0,0,FALSE,NEG
1.33974E+18,"James Lim, MD",Southern CA,"Hospitalist in So CA. Interests: teaching residents, QM & PI, EMR, bioethics. Husband & dad of 3 + a German Shephard.",8/14/2015 14:51,690,2268,14088,FALSE,12/18/2020 1:07,Got my #PfizerBioNTech vaccination today so I can continue to serve my fellow Americans &amp; support my fellow HCWs. P… https://t.co/I4zlKYvKWR,['PfizerBioNTech'],Twitter for iPhone,0,13,FALSE,POS
1.33974E+18,Ralph Mayer,Los Angeles,Board Certified Gynecologist/Urogynecologist with over 20 years of experience.  Specializing surgical repairs.  Women First!!,2/7/2015 17:55,1512,4136,345,FALSE,12/18/2020 0:59,#keepingupwithralph #pfizerbiontech #vaccine #fcovid19 #dignityhealth #californiahospitalmedicalcenter #healer… https://t.co/ympJVfZVbm,"['keepingupwithralph', 'pfizerbiontech', 'vaccine', 'fcovid19', 'dignityhealth', 'californiahospitalmedicalcenter', 'healer']",Instagram,1,0,FALSE,NEU
1.33973E+18,"Kevin Hardt, MD FAAOS","Chicago, IL",Assistant Professor @NMOrthopaedics @NorthwesternMed in Adult Hip and Knee Replacement and Reconstruction | Associate Orthopaedic Residency Program Director,4/17/2020 19:05,144,32,7,FALSE,12/18/2020 0:38,"Arm is a little sore, but in a good way.  The end is in sight!  #PfizerBioNTech",['PfizerBioNTech'],Twitter for iPhone,0,7,FALSE,NEG
1.33973E+18,Jessica de Feo,"Staten Island, New York","NYer, Armoring frontline workers, audiophile, 🦮 mom, science-minded. The pandemic brought me to Twitter. #wearamask",6/6/2020 16:38,28,193,423,FALSE,12/18/2020 0:34,"I just find it hilarious that conspiracy theorists were guzzling colloidal silver, not afraid of turning into papa… https://t.co/8rvJovelkf",,Twitter for iPhone,0,0,FALSE,NEU
1.33973E+18,Jelena Kovacevic,"Edmonton, Alberta","Legenda, faca, lik, barem mi tako kazu :D",3/3/2009 1:46,73,78,179,FALSE,12/18/2020 0:13,"Hey folks whenever you are able too, please get the covid 19 vaccine because if you trust @pfizer for your erection… https://t.co/mwqYNQW7uB",,Twitter for Android,0,2,FALSE,NEU
1.33972E+18,Mathieu Boivin,Paris,"Technology, Human Rights, Politics and Geopolitics fan. Engineer in 🇨🇵 telecom industry.",10/4/2020 21:39,29,393,316,FALSE,12/17/2020 23:54,@NoubarAfeyan @ScottKirsner Great success story based on the resillience of visionary researchers such as @kkariko… https://t.co/5Sd1Wg51yC,,Twitter for Android,0,1,FALSE,POS
1.33971E+18,Frontline,Chennai,"India's National Magazine. From @the_hindu Group of Publications.

Subscribe to Frontline https://t.co/I3OIsGd2yp

Follow us on Instagram https://t.co/zkWmN6vFzO",7/2/2009 7:25,39709,7,367,TRUE,12/17/2020 23:30,"#COVID19 | Clearly a race to the finishing line, with all eyes on the market, is on between all three developers of… https://t.co/xDrbgCWcfK",['COVID19'],TweetDeck,0,1,FALSE,NEU
1.33971E+18,(((MaskedLefty))),Quahog ,ManchesterUnitedFC Lover || International Affairs/Politics || There’s always HOPE,2/17/2014 17:41,3480,2401,3073,FALSE,12/17/2020 23:22,Not saying it causes harm or used to control population but why was it that the first thing Pfizer did in the UK wa… https://t.co/JKLVSIKghq,,Twitter for iPhone,0,0,FALSE,NEG
1.33971E+18,Barbara Fava | The Wandering Cloud,"Herentals, Belgium","Italian as the #espresso, #blogger, #motocross announcer. Defined #honest, sharp and #funny"". #Contentcreator @newsbreakapp",3/6/2009 22:11,1828,346,2225,FALSE,12/17/2020 22:55,"What do you think about it?
#Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCOVIDvaccine #Vaccin #vaccine… https://t.co/3dd2Es5QLE","['Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerCOVIDvaccine', 'Vaccin', 'vaccine']",Twitter Web App,0,0,FALSE,NEU
1.33971E+18,South Tahoe Now,"South Lake Tahoe, CA",News and Information about South Lake Tahoe and surrounding area.,5/3/2011 18:25,6910,922,3031,FALSE,12/17/2020 22:53,First #Coronavirus doses of #PfizerBioNTech  vaccine arrived in #SouthLakeTahoe today. @BartonHealth to start with… https://t.co/3dQa5S3yK1,"['Coronavirus', 'PfizerBioNTech', 'SouthLakeTahoe']",Twitter Web App,3,13,FALSE,NEU
1.3397E+18,Demi P. #Georgia #Vote #OssoffandWarnockForSenate,"Boston, MA.","Film Buff, Socially Conscious, Underdog, Self Proclaimed #Geek, Activist, USCG #Veteran, #WomensRights & #MentalHealth Advocate. Radiohead. #Queens Girl 4EVAH",3/14/2011 12:12,3256,5000,48327,FALSE,12/17/2020 22:30,"#PfizerCOVIDvaccine 
#PfizerBioNTech 
#Pfizervaccine 
#CovidVaccines 
#CovidVaccine 
#coronavirus 
#Covid_19… https://t.co/Ux6olY2AfO","['PfizerCOVIDvaccine', 'PfizerBioNTech', 'Pfizervaccine', 'CovidVaccines', 'CovidVaccine', 'coronavirus', 'Covid_19']",Twitter Web App,0,0,FALSE,NEU
1.3397E+18,Paul,,Critical Care RN | Patient Experience | Harm Reduction | Care | retweets ≠ agreement | Views are my own,7/17/2014 16:37,80,468,514,FALSE,12/17/2020 22:19,"Serious question about the #PfizerBioNTech vaccine. After I received the first dose, are my chances of being an asy… https://t.co/TOh4ED3IFk",['PfizerBioNTech'],Twitter for Android,0,0,FALSE,NEU
1.3397E+18,Nacindex,,Tweet and RT all things #OpenFinance #bitcoin #IoT #crypto #blockchain #nacindex #technology #digital #Tech #Educational #WebDesign #FinTech #XAUUSD #domeining,3/16/2019 15:14,334,453,1193,FALSE,12/17/2020 22:17,"Pfizer-BioNTech
The Pfizer-BioNTech vaccine was granted emergency use authorization by the FDA.… https://t.co/4mIK4XoCNt",,Twitter Web App,0,1,FALSE,NEU
1.3397E+18,Chris G.,Kansas,Stay blessed & get money | Forex & stocks trader | Bitcoin Hodler| #blacklivesmatter 🙏🏾📈💰💯✊🏾,9/22/2020 3:05,33,103,137,FALSE,12/17/2020 22:14,So apparently if you come by damaging side effects of the #PfizerBioNTech #Pfizervaccine you CANNOT pursue legal ac… https://t.co/M6jRD4u4Zb,"['PfizerBioNTech', 'Pfizervaccine']",Twitter Web App,0,0,FALSE,NEG
1.33969E+18,MDWLive! News,"England, USA, Sri Lanka, Qatar",News Beyond Boundaries!,5/16/2016 16:48,1944,275,25,FALSE,12/17/2020 22:09,"#Breaking Expert panel votes #US FDA to give #Moderna's #COVID19 vaccine emergency approval ,the second after… https://t.co/OolpWxqqMQ","['Breaking', 'US', 'Moderna', 'COVID19']",Twitter Web App,1,1,FALSE,NEU
1.33969E+18,"Mark Patterson, MD, PhD","Roanoke, VA","I am pediatrician in Virginia, practicing primary care, teaching residents and students. I am especially interested in narcolepsy and cataplexy. Also a Whovian.",7/2/2010 1:53,1276,1413,5900,FALSE,12/17/2020 21:48,Just got registered for my #PfizerBioNTech #vaccine for tomorrow night at 8 PM after my #pediatric clinic! May be t… https://t.co/kXSpnm0kBW,"['PfizerBioNTech', 'vaccine', 'pediatric']",Twitter for Android,0,6,FALSE,NEU
1.33968E+18,Steve Sherlock,Earth (recent arrival),Don't be an #entrepreneur unless it will prevent you being a whole person without it! It's hard! #insurtech #traveltech @bonzahcom @iAMpteet,11/26/2008 3:40,6090,5534,1554,FALSE,12/17/2020 21:31,"@DrEricDing I just watched the German news on ARD @tagesschau - and once people get the vaccine they also get a ""va… https://t.co/yvb4AsQ8mw",,Twitter Web App,0,0,FALSE,NEU
1.33968E+18,Dr. Nina L. Shapiro,"Los Angeles, CA","HYPE @stmartinspress.  
Contributor @forbes Health.  Professor, Ped ENT @UCLAMCH/@UCLAHealth #EatSAFE, #mothercutter #ilooklikeasurgeon.  Tweets are mine.",2/18/2011 0:51,13451,7327,26353,TRUE,12/17/2020 21:15,"Dose one in the books! 
#CovidVaccine #PfizerBioNTech #SleeveUp #vaccinated #getyours 
#VaccinesWork #myshot… https://t.co/FfGW55cSJJ","['CovidVaccine', 'PfizerBioNTech', 'SleeveUp', 'vaccinated', 'getyours', 'VaccinesWork', 'myshot']",Twitter for iPhone,8,116,FALSE,NEU
1.33968E+18,Karolina Chmielowiec,"Belfast, Northern Ireland","current haem reg former med reg, feminist, ni blow in, animal lover, cynic, proud nhs employee and trainee doctor",2/10/2017 17:05,37,254,635,FALSE,12/17/2020 21:11,Feeling very thankful and hopeful tonight #COVID19 #PfizerBioNTech #vaccines #vaccinessavelives https://t.co/Iw2OgoPyRB,"['COVID19', 'PfizerBioNTech', 'vaccines', 'vaccinessavelives']",Twitter for iPhone,0,1,FALSE,POS
1.33968E+18,Getty Images News,Global,"The best photojournalists in the world, bringing you the biggest news stories from across the globe",2/27/2009 10:28,114112,8549,484,TRUE,12/17/2020 21:09,"World War II Army veteran John Stephens, 96, salutes after receiving a #COVID19 vaccine at a Veterans Affairs long-… https://t.co/i863sc6ZAH",['COVID19'],TweetDeck,7,24,FALSE,POS
1.33968E+18,Dr Theresa Patton,"Dallas, TX","OB/Gyn. Mother. Wife. Feminist. Daughter. Business owner. Women’s health advocate. Runner. Not always in that order. Tweets are my own, not medical advice.",12/10/2019 18:20,148,227,2085,FALSE,12/17/2020 20:57,All five of us at Kessler Women’s Healthcare have received our first dose of coronavirus vaccine (Pfizer version).… https://t.co/Z48vNnCvQo,,Twitter for iPhone,0,2,FALSE,NEU
1.33967E+18,Is World News,Cusco - Perú - South America,"Breaking News, find out what is happening right now in the world: Coronavirus, Business, Technology, Health, Travel, Entertainment, Sports, Style and Science",6/26/2020 16:10,430,1307,628,FALSE,12/17/2020 20:50,"The US says it will have enough vaccines even to distribute to other countries

Click to see more:… https://t.co/8Lshw2BmKO",,Twitter Web App,0,1,FALSE,NEU
1.33967E+18,"David Kenigsberg, MD",,,12/9/2010 12:27,730,1075,652,FALSE,12/17/2020 20:46,#IGotTheShot today at Westside Regional Medical Center. #PfizerCOVIDvaccine #CovidVaccine #PfizerBioNTech… https://t.co/Gw42wPi0ob,"['IGotTheShot', 'PfizerCOVIDvaccine', 'CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,3,15,FALSE,NEU
1.33967E+18,Emily Manley,"Jefferson City, MO",#MO Chief Capitol reporter for @FOX2now @KPLR11 @fox4kc @KSNLocalNews @kolr10kozl @KODENews - @UISedu PAR & @WesternILUniv Alum - #STLCards & #STLBlues fan,12/19/2012 8:19,1492,1646,20214,FALSE,12/17/2020 20:44,".@HawleyMO tells @FOX2now the state was slated to have 350,00 doses of the #CovidVaccine by the end of Dec., but wi… https://t.co/ohfUriCzuC",['CovidVaccine'],Twitter for iPhone,2,6,FALSE,NEU
1.33967E+18,Is World News,Cusco - Perú - South America,"Breaking News, find out what is happening right now in the world: Coronavirus, Business, Technology, Health, Travel, Entertainment, Sports, Style and Science",6/26/2020 16:10,430,1307,628,FALSE,12/17/2020 20:44,"Chile authorizes Pfizer vaccine against coronavirus for people over 16 years of age

Click to see more:… https://t.co/fwkJQXYGRp",,Twitter Web App,0,1,FALSE,NEU
1.33966E+18,Leigh Jackson,"Chicago, IL",EM physician | DFW/DC/Nashville/Chicago/Memphis | Howard•Meharry #hbcugradx2,4/6/2017 4:35,264,262,3450,FALSE,12/17/2020 20:04,Here is looking to the future. Feeling hopeful. #melanatedandvaccinated #ThisIsOurShot #PfizerBioNTech https://t.co/Qo6xBoFGtC,"['melanatedandvaccinated', 'ThisIsOurShot', 'PfizerBioNTech']",Twitter for iPhone,16,140,FALSE,POS
1.33966E+18,Ali,Wiltshire & Shrewsbury too,"Amateur Gardner ;) 🌱 Expert predictive text unraveller 🤯 Big hearted fan of Pinot Gris 🥂   🥀   🌺   🌷 If it matters, we make time
❤️ Be kind ❤️",4/21/2013 12:22,2663,4942,25877,FALSE,12/17/2020 20:01,@ShropCommHealth when will the #vaccine be administered to residents of #Shrewsbury #carehomes? It's already happen… https://t.co/WvU0VjwmUu,"['vaccine', 'Shrewsbury', 'carehomes']",Twitter for Android,0,0,FALSE,NEU
1.33966E+18,Car deB 🇪🇺 😷🎄,Brussels,International journalist & writer,2/3/2020 9:59,184,251,29322,FALSE,12/17/2020 19:58,"In November, anonymous sources stated EU would have to pay € 15.50 per jab of Pfizer/BioNTech COVID19 vaccine. So o… https://t.co/mQwSEWbeZ5",,Twitter Web App,0,0,FALSE,NEU
1.33966E+18,Car deB 🇪🇺 😷🎄,Brussels,International journalist & writer,2/3/2020 9:59,184,251,29322,FALSE,12/17/2020 19:58,"Belgian secretary of state accidentally publicises EU COVID19 vaccine prices: 
Earlier, price of 1 jab of Pfizer/Bi… https://t.co/Mg6RDUL1VL",,Twitter Web App,0,0,FALSE,NEU
1.33966E+18,MimiMD83,"California, USA",Infectious Diseases MD,10/25/2019 5:28,102,282,6243,FALSE,12/17/2020 19:50,Finally got my notification! Getting the #PfizerBioNTech vaccine 💉 on Sunday 🙌🏽🙌🏽,['PfizerBioNTech'],Twitter for iPhone,0,2,FALSE,NEU
1.33966E+18,x2²🦸‍♂️,washington,"📈15YRS TRADING
Boss's OTC PENNYSTOCK 🔥 ALERTS
15+ yrs trading stocks
NEVER BLINDLY INVEST.

 4Free #stocks
https://t.co/5tHCkwum0F",8/27/2012 1:38,989,255,743,FALSE,12/17/2020 19:41,"Confirmation $svte is actively, &amp; nearly done building #refrigerated #vehicles.
https://t.co/yr6vmqA1n3

#COVID19… https://t.co/kutvIgDLGH","['refrigerated', 'vehicles', 'COVID19']",Twitter for Android,0,4,FALSE,NEU
1.33965E+18,"Prasanna Tadi M.D TEDx Speaker, Stroke Doctor,",United States,"#stroke, #tPA Helping humanity and spreading positivity during #coronavirus pandemic,,My @TedX talk on #happiness https://t.co/l0OuYofaYF, #Innovator, #vegetarian",2/15/2019 21:52,2203,2098,342,FALSE,12/17/2020 19:27,"Got my #covid19vacccine 
Most awaited moments. I will give daily updates. Lot of people have many doubts. I recomme… https://t.co/DzZhFWlXPS",['covid19vacccine'],Twitter for iPhone,0,16,FALSE,NEU
1.33965E+18,NCCID • CCNMI,"Winnipeg, Canada",National Collaborating Centre for #InfectiousDiseases (NCCID) • Centre de collaboration nationale des #maladiesinfectieuses (CCNMI),6/6/2011 16:22,2214,1207,1119,FALSE,12/17/2020 19:18,"With thousands of folks already signed up, don't miss the opportunity to join us tomorrow!

Less than a day left to… https://t.co/KWQzUTVuVg",,Twitter Web App,4,1,FALSE,POS
1.33965E+18,Lawrence D. Loeb,"New York, NY",,5/5/2009 18:57,258,899,7620,FALSE,12/17/2020 19:17,"Great trolling:

#CovidVaccine #PfizerCOVIDvaccine #PfizerBioNTech https://t.co/dStF09qRgd","['CovidVaccine', 'PfizerCOVIDvaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,FALSE,POS
1.33965E+18,David Tam,"Tulsa, Oklahoma",CIA,9/12/2011 17:55,289,1272,26500,FALSE,12/17/2020 19:14,"Oops!! ➡@pfizer 
#PfizerCOVIDvaccine  #PfizerBioNTech
#TrumpsLethalHerdImmunityPlan","['PfizerCOVIDvaccine', 'PfizerBioNTech', 'TrumpsLethalHerdImmunityPlan']",Twitter Web App,0,0,FALSE,NEU
1.33965E+18,guillemette m.,Belsizing in London,🇪🇺 Photographer & Dancer,11/7/2012 17:54,96,463,464,FALSE,12/17/2020 19:12,"If you haven’t tested the vaccine on Pregnant Women for the Phase 3 because of our low immune systems, why should I… https://t.co/4m9VfI8UI2",,Twitter for iPhone,0,0,FALSE,NEG
1.33965E+18,RED HORSE,,,8/19/2020 12:31,3,0,1556,FALSE,12/17/2020 19:08,"@ZeeNewsEnglish CERTIFICATE OF VALIDATION IDENTIFICATION=COVID

COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES TH… https://t.co/mWkUsMvlmg",,Twitter for Android,0,1,FALSE,NEU
1.33965E+18,MicrobesInfect,"Paris, France","Microbes & Infection covers all fields of infection & immunity

Companion journal: https://t.co/6LsjDoNSMj",6/8/2011 2:37,72310,31140,17727,FALSE,12/17/2020 18:55,"Nearly 140,000 people in the UK have received their first #COVID19 shots in the first week of roll-out of the vacci… https://t.co/TJn44g4bJl",['COVID19'],Twitter for Android,3,11,FALSE,NEU
1.33964E+18,Judith L.,US 🍎🦞🇺🇸🇫🇷👩🏾‍💻📊⛵️♻️🌊,"Wicked appreciation of 360° critical analysis. My ""The World According to Twitter"" tweet: If you can't be good be careful; if you can't be careful be good!",11/27/2008 7:54,91,131,32668,FALSE,12/17/2020 18:32,"Your questions about the #coronavirus vaccine, answered https://t.co/CRC8FwRMAu 
#medtwitter #MedTwitterPH… https://t.co/FnJ2MzrMKo","['coronavirus', 'medtwitter', 'MedTwitterPH']",Twitter Web App,0,0,FALSE,NEU
1.33964E+18,NewBridgeMedicalCtr,"Paramus, NJ","Bergen New Bridge Medical Center, a clinical affiliate of Rutgers, is a 1,070-bed hospital located in Paramus, NJ offering COVID-19 telehealth screenings.",10/2/2017 18:18,397,507,221,FALSE,12/17/2020 18:23,"It’s here!! Our pharmacy team just unpacked the first shipment of #PfizerBioNTech #COVID19Vaccine , moving the dose… https://t.co/dOm9nn9ko7","['PfizerBioNTech', 'COVID19Vaccine']",Twitter for iPhone,4,9,FALSE,NEU
1.33964E+18,🅜🅦🅘🅘🅝🅖🅐,"Global, Everywhere",Architecture👷🏿‍♂️| #TongaBull🐄| #BlackArchitect | @designsessions host 🎙#WomenInArchitecture #ASketchADay,12/8/2014 17:32,1353,613,15414,FALSE,12/17/2020 18:23,"@RichieAllenShow They’ve already set up #vaccination clinics in my local shopping mall 💉🧪🧨

#PfizerBioNTech https://t.co/sf6mcp2PBF","['vaccination', 'PfizerBioNTech']",Twitter for iPhone,0,1,FALSE,NEU
1.33964E+18,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",3/25/2019 4:14,22286,593,7885,TRUE,12/17/2020 18:21,Possibly- but @marynmck I got my first dose of the #PfizerBioNTech #CovidVaccine on Tuesday and honestly I had pain… https://t.co/MM2oBzjCWm,"['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,29,FALSE,NEU
1.33963E+18,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",3/25/2019 4:14,22286,593,7885,TRUE,12/17/2020 18:10,"Excited to see colleagues @krutu8 and @Brian_Raux get the #PfizerBioNTech #CovidVaccine @MUSChealth today! 

Our he… https://t.co/eeWOunjrzS","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,3,8,FALSE,POS
1.33963E+18,JDN,"Saskatchewan, Canada","Jedi In Training, Factual Coherentist, Humanist, Ill w/ Boneitis, Fact Checker², I follow the science.

Climate/Nature/Science/Tech/Political Junkie",2/23/2012 19:05,376,1373,59423,FALSE,12/17/2020 18:03,"Professor Shane Crotty, PhD answers a series of #CovidVaccine questions including what are the chances of long-term… https://t.co/Qd73BvkXNr",['CovidVaccine'],Twitter for Android,0,0,FALSE,NEU
1.33963E+18,Celo #HeinerULTRAS,"Köln, Deutschland",Business Analyst,1/12/2014 21:38,171,321,8787,FALSE,12/17/2020 17:49,"Starting Dec. 21, 2020, Twitter will remove any posts that ""invoke an intentional conspiracy"" or spread ""harmful, f… https://t.co/VcSmmsLRHo",,Twitter for Android,0,1,FALSE,NEG
1.33963E+18,OCBJ,"Orange County, CA",The Orange County Business Journal is the weekly read connecting the OC business community's most influential people.,10/4/2010 17:12,4137,298,813,FALSE,12/17/2020 17:44,"#OrangeCounty hospitals received the first batch of about 25,000 doses of the Pfizer/BioNTech #coronavirus vaccine.… https://t.co/Edw41HESPn","['OrangeCounty', 'coronavirus']",Twitter Web App,3,2,FALSE,NEU
1.33963E+18,The Frontiers Of,Earth,Uncovering our true potential daily...,10/22/2017 21:28,62,157,279,FALSE,12/17/2020 17:42,UPDATE- A 2nd Healthcare Worker also had an allergic reaction to the Pfizer Vaccine. Alaskan Healthcare Worker Suff… https://t.co/gRD3ChGXtD,,Twitter Web App,1,4,FALSE,NEU
1.33962E+18,Walter Tann,"Milnrow, Rochdale","Technical Manager, https://t.co/zYBt7CCOp9. Retired Lead Nurse, Royal Manchester Childrens Hospital. Lover of the weird. Opinions mine. Together we can do anything ✨",1/14/2012 6:33,897,1385,4629,FALSE,12/17/2020 17:24,Day two of #CovidVaccination with #TeamMFT. Great to see so many people starting to smile as hope for a great #2021… https://t.co/Awu927l4CS,"['CovidVaccination', 'TeamMFT']",Twitter for iPhone,2,52,FALSE,POS
1.33962E+18,DT Next,"Chennai, India",English language newspaper by the Daily Thanthi Group,10/23/2015 12:33,6843,418,148,TRUE,12/17/2020 17:23,A #healthcareworker in the US suffered an allergic reaction after receiving Pfizer's Covid-19 vaccine.… https://t.co/FvI1WNMa93,['healthcareworker'],TweetDeck,0,0,FALSE,NEG
1.33961E+18,"Elliott Brea MD, PhD","Boston, MA",Heme/Onc fellow @DanaFarber @mghcancercenter | former IM @brighamwomens,3/29/2007 19:42,332,339,1755,FALSE,12/17/2020 16:51,Made it through the snow for the #CovidVaccine thank you to all the hard work by scientists and clinicians to make… https://t.co/J2REffTWBh,['CovidVaccine'],Twitter for iPhone,0,47,FALSE,POS
1.33961E+18,Caleb Hitt,,"Wake Up, Resist Daily, or Become a Slave!!!",6/17/2009 4:02,486,730,6355,FALSE,12/17/2020 16:41,Thanks to President Reagan #Pfizer #PfizerCOVIDvaccine #Pfizervaccine #PfizerBioNTech #PfizerBiotech #Moderna… https://t.co/H6Tg4nBFxg,"['Pfizer', 'PfizerCOVIDvaccine', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerBiotech', 'Moderna']",Twitter for iPhone,2,2,FALSE,POS
1.33961E+18,Callie Rainey,"Michigan, USA",Dog Mom | #News | #Fitness | #Food | #Yoga | #Music | @wwmtnews Anchor/Reporter | @MissouriState Alum | STORY IDEA? crainey@sbgtv.com | Instagram:callierainey,3/31/2016 12:11,1833,1180,11940,FALSE,12/17/2020 16:40,"Bronson has 1,950 doses of the #PfizerBioNTech #covid19 #vaccine https://t.co/HrWq1Nnu5p","['PfizerBioNTech', 'covid19', 'vaccine']",Twitter for iPhone,1,5,FALSE,NEU
1.33961E+18,Next Shot,"California, USA",Too busy to read news? We got you covered. Next Shot - A flash news platform for the next generation.,11/13/2020 7:28,13,37,41,FALSE,12/17/2020 16:34,"The Covid-19 vaccine developed by @pfizer and @BioNTech_Group was the first to be approved in the world, starting w… https://t.co/91yVjzNGoy",,Hootsuite Inc.,0,0,FALSE,NEU
1.3396E+18,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",9/22/2019 16:45,1239,368,12996,FALSE,12/17/2020 16:14,@DefenceHQ #proudtobebritish #britishcitizen b'se 🇬🇧 #ukpoliticians &amp; #scientists (#conservatives #borisjohnson led… https://t.co/ATcV9ZvUxC,"['proudtobebritish', 'britishcitizen', 'ukpoliticians', 'scientists', 'conservatives', 'borisjohnson']",Twitter for Android,0,0,FALSE,POS
1.3396E+18,Midhun Paul,"Dorchester, England","Doctor @DCHFT
IMG fellow @Wessex_Deanery
passionate for equality,
founder of IDSI, #IMGforum
Dancer,Choreographer,Lover,
#addicted2Life
Christian Values",2/9/2012 9:19,131,223,804,FALSE,12/17/2020 16:11,Grateful to be vaccinated @DCHFT #PfizerBioNTech #Pfizervaccine #firstdose https://t.co/YWGcl5n5GI,"['PfizerBioNTech', 'Pfizervaccine', 'firstdose']",Twitter for Android,1,17,FALSE,NEU
1.3396E+18,Anees انيس M.D.,"Portland,OR🏠  / Chino, CA 🏥",39 | Muslim | Blazermaniac | OES & Reed College Grad | M.D. #RipCity Currently: Family Medicine PGY-2 in SoCal,4/18/2011 21:00,644,1021,69194,FALSE,12/17/2020 16:10,Vaccinated! (Dose #1)  #PfizerBioNTech https://t.co/6asA2BjBHA,['PfizerBioNTech'],Twitter for Android,1,39,FALSE,NEU
